# The All Sky Automated Survey Data
# gp@astrouw.edu.pl
#
# ################   DESCRIPTION   ###############
# The ASAS Photometric Catalog is maintained separately for each
# observed field, so for some stars independent 'datasets' of
# measurements are available. Their mean magnitudes may slightly differ.
#
# In each 'dataset' (starting with #dataset=0,1,2,...):
# 'desig' is ASAS designation (they may differ (by 1) at the last
# digit of the RA & DEC fields)
# 'cra', 'cdec' are initial Catalog coordinates
# 'ndata' is number of points in each dataset
# 'cmag_*',  'cmer_*' are reference magnitude & dispersion for each aperture
# 'nskip_*' is number of data points skipped when calculating 'cmag' & 'cmer'
# 'ra', 'dec', 'mag', 'mer' are coordinates, magnitude and dispersion
# calculated directly from the data
#
# Each data row consists of the following fields:
# -  HJD-2450000
# -  magnitudes (one for each aperture)
# -  frame errors describing average photometric quality of the frame (for each aperture)
# -  frame number
# -  grade :
#    A - best data, no 29.999 (not measured) indication
#    B - mean data, no 29.999 (not measured) indication
#    C - A and B with 29.999 (not measured) indication
#    D - worst data, probably useless
#
# ######### LIGHT CURVE BEGINS NEXT LINE ###########
#ndata= 227
#dataset= 1 ; 1 F0700-64_043
#desig= 065307-5935.7
#cra=    6.885405  06:53:07.5
#cdec= -59.595626 -59:35:44.3
#class= 0
#cmag_0= 11.981
#cmer_0=  0.274
#nskip_0= 1
#cmag_1= 11.978
#cmer_1=  0.274
#nskip_1= 1
#cmag_2= 11.973
#cmer_2=  0.267
#nskip_2= 1
#cmag_3= 11.973
#cmer_3=  0.268
#nskip_3= 1
#cmag_4= 11.983
#cmer_4=  0.271
#nskip_4= 4
#ra=    6.885404  06:53:07.5
#dec= -59.595600 -59:35:44.2
#     HJD      MAG_1  MAG_0  MAG_2  MAG_3  MAG_4    MER_1 MER_0 MER_2 MER_3 MER_4 GRADE FRAME
   4726.85806 12.347 12.357 12.362 12.349 12.364    0.046 0.038 0.032 0.035 0.038  A 285967
   4729.88625 11.620 11.564 11.559 11.584 11.614    0.060 0.043 0.037 0.038 0.041  A 286393
   4734.87756 12.279 12.264 12.222 12.219 12.222    0.065 0.046 0.041 0.041 0.045  A 287000
   4741.83564 11.638 11.690 99.999 99.999 99.999    0.049 0.038 0.032 0.032 0.035  C 287654
   4749.83667 11.406 11.414 11.434 11.434 11.436    0.039 0.040 0.037 0.040 0.043  A 288609
   4752.84152 11.540 11.559 11.547 11.546 11.554    0.036 0.035 0.030 0.032 0.035  A 289001
   4756.80982 12.182 12.134 12.089 12.058 12.026    0.045 0.035 0.030 0.033 0.037  A 289563
   4759.82950 12.168 12.180 12.163 12.149 12.162    0.036 0.033 0.030 0.031 0.034  A 289969
   4762.86031 12.292 12.269 12.266 12.283 12.293    0.038 0.035 0.029 0.031 0.034  A 290392
   4765.83828 12.228 12.222 12.229 12.227 12.301    0.036 0.033 0.029 0.033 0.036  A 290798
   4768.82565 12.305 12.292 12.303 12.310 12.323    0.038 0.034 0.029 0.031 0.034  A 291216
   4771.80801 12.338 12.371 12.376 12.384 12.397    0.078 0.059 0.036 0.037 0.038  D 291628
   4774.84039 11.608 11.628 11.657 11.686 11.699    0.041 0.038 0.034 0.037 0.040  A 292032
   4778.76476 11.857 11.894 11.901 11.896 11.911    0.044 0.037 0.031 0.032 0.035  A 292532
   4782.80513 12.085 12.081 12.043 12.041 11.993    0.042 0.036 0.034 0.038 0.043  A 292945
   4786.79384 11.713 11.691 11.693 11.708 11.723    0.039 0.035 0.030 0.031 0.034  A 293396
   4792.76807 11.822 11.825 11.833 11.842 11.838    0.070 0.044 0.037 0.039 0.041  B 294091
   4795.75320 11.909 11.945 11.974 11.991 12.013    0.053 0.036 0.033 0.035 0.037  A 294439
   4798.75358 12.052 12.060 12.054 12.043 12.029    0.037 0.035 0.030 0.033 0.034  A 294754
   4801.74388 12.076 12.062 12.039 12.030 12.028    0.041 0.037 0.032 0.034 0.036  A 295128
   4804.73553 12.182 12.181 12.193 12.193 12.183    0.039 0.036 0.033 0.035 0.038  A 295495
   4807.71327 12.171 12.209 12.174 12.156 12.129    0.039 0.036 0.031 0.034 0.037  A 295900
   4809.78155 11.946 11.975 11.964 11.965 11.982    0.041 0.041 0.037 0.040 0.041  A 296189
   4812.76929 12.131 12.219 12.250 12.313 12.380    0.055 0.052 0.054 0.063 0.075  D 296467
   4815.70916 11.998 12.018 12.016 12.018 12.015    0.043 0.037 0.032 0.034 0.038  A 296823
   4818.75582 12.130 12.141 12.127 12.122 12.166    0.037 0.037 0.032 0.035 0.039  A 297128
   4821.68864 12.121 12.111 12.078 12.066 12.082    0.047 0.038 0.037 0.043 0.048  A 297494
   4824.68636 12.198 12.258 12.230 12.165 12.131    0.044 0.039 0.037 0.044 0.051  A 297896
   4827.72109 12.257 12.262 12.244 12.218 12.232    0.040 0.039 0.036 0.038 0.041  A 298275
   4830.66519 12.288 12.339 12.380 12.401 12.434    0.063 0.049 0.044 0.045 0.045  B 298656
   4835.66620 12.008 11.959 11.886 11.852 11.857    0.046 0.054 0.058 0.069 0.073  D 299264
   4837.74083 12.038 12.013 11.994 11.951 11.919    0.047 0.042 0.039 0.042 0.044  A 299546
   4840.63640 11.828 11.830 11.799 11.787 11.818    0.045 0.038 0.035 0.038 0.042  A 299893
   4842.73889 11.480 11.462 11.496 11.518 11.536    0.041 0.038 0.037 0.042 0.048  A 300146
   4845.72824 11.542 11.554 11.592 11.623 11.644    0.050 0.044 0.043 0.048 0.055  B 300457
   4847.78874 12.109 12.131 12.140 12.152 12.125    0.043 0.037 0.032 0.033 0.037  A 300724
   4850.66542 12.275 12.252 12.284 12.344 12.421    0.041 0.040 0.040 0.044 0.049  A 301077
   4853.66107 12.295 12.239 12.221 12.225 12.224    0.035 0.035 0.032 0.034 0.038  A 301433
   4856.66060 11.687 11.723 11.727 11.735 11.756    0.042 0.041 0.038 0.040 0.042  A 301687
   4859.66929 11.426 11.419 11.413 11.409 11.403    0.051 0.037 0.035 0.039 0.042  A 301995
   4862.67530 11.565 11.591 11.612 11.590 11.588    0.042 0.039 0.036 0.038 0.040  A 302315
   4865.62486 11.625 11.638 11.661 11.655 11.685    0.074 0.052 0.046 0.049 0.053  B 302662
   4867.80593 11.484 11.541 11.557 11.579 11.599    0.051 0.050 0.044 0.046 0.045  B 302935
   4870.63570 12.160 12.153 12.122 12.109 12.118    0.042 0.038 0.034 0.036 0.039  A 303249
   4872.68089 12.320 12.334 12.405 12.476 12.478    0.048 0.043 0.040 0.044 0.048  A 303549
   4875.64329 12.224 12.258 12.294 12.285 12.227    0.043 0.044 0.046 0.055 0.064  D 303837
   4877.67498 12.050 12.004 12.003 11.986 11.973    0.043 0.038 0.034 0.037 0.040  A 304128
   4879.79975 11.899 11.956 11.923 11.861 11.850    0.055 0.041 0.037 0.039 0.040  A 304319
   4882.59367 11.608 11.615 11.624 11.626 11.636    0.053 0.045 0.043 0.046 0.050  B 304657
   4884.69757 11.345 11.396 11.410 11.419 11.432    0.054 0.041 0.037 0.040 0.045  A 304943
   4887.68946 11.360 11.319 11.289 11.332 11.335    0.071 0.065 0.066 0.079 0.095  D 305291
   4890.63010 11.466 11.477 11.479 11.463 11.449    0.061 0.056 0.056 0.061 0.065  D 305626
   4892.72178 12.375 12.318 12.302 12.307 12.321    0.062 0.049 0.046 0.051 0.055  B 305915
   4902.61098 11.859 11.825 11.886 11.918 11.940    0.060 0.049 0.047 0.052 0.057  B 306907
   4905.62796 11.940 11.984 11.996 11.992 12.035    0.058 0.049 0.047 0.051 0.057  B 307355
   4907.67631 11.595 11.663 11.705 11.694 11.723    0.080 0.057 0.053 0.057 0.063  D 307660
   4911.62042 12.117 12.095 12.056 11.986 11.955    0.062 0.065 0.072 0.069 0.080  D 308070
   4915.62335 11.741 11.740 11.745 11.746 11.857    0.073 0.079 0.090 0.101 0.113  D 308286
   4917.65531 12.181 12.183 12.183 12.170 12.169    0.053 0.048 0.047 0.052 0.060  B 308580
   4920.60404 12.180 12.193 12.189 12.163 12.181    0.059 0.048 0.044 0.049 0.053  B 308994
   4925.51797 11.934 11.986 11.967 11.960 11.999    0.050 0.051 0.051 0.057 0.066  D 309321
   4929.52096 12.362 12.384 12.468 12.541 12.630    0.054 0.049 0.048 0.054 0.062  D 309644
   4932.54841 12.140 12.210 12.240 12.244 12.263    0.051 0.053 0.053 0.061 0.069  D 310052
   4934.59346 12.242 12.234 12.206 12.161 12.166    0.048 0.049 0.050 0.058 0.066  D 310383
   4936.63929 12.139 12.031 11.964 11.911 11.920    0.056 0.050 0.051 0.058 0.064  D 310689
   4939.53859 12.127 12.139 12.087 12.005 12.033    0.068 0.064 0.068 0.075 0.081  D 311127
   4945.52548 12.096 12.146 12.213 12.287 12.446    0.057 0.054 0.055 0.063 0.071  D 312016
   4947.55444 11.905 11.956 12.014 12.065 12.129    0.048 0.047 0.049 0.057 0.063  D 312362
   4949.58804 11.482 11.419 11.405 11.382 11.413    0.052 0.050 0.053 0.061 0.069  D 312711
   4952.53863 11.468 11.477 11.510 11.540 11.549    0.048 0.052 0.054 0.061 0.069  D 313136
   4954.55337 12.174 12.212 12.265 12.306 12.356    0.046 0.046 0.046 0.054 0.060  B 313482
   4959.55024 12.301 12.223 12.196 12.206 12.292    0.082 0.061 0.060 0.068 0.078  D 313763
   4962.52947 12.204 12.238 12.227 12.190 12.223    0.045 0.045 0.044 0.049 0.057  B 314093
   4965.50610 12.187 12.254 12.234 12.185 12.217    0.058 0.054 0.054 0.060 0.065  D 314486
   4968.50404 12.166 12.162 12.184 12.190 12.178    0.051 0.055 0.059 0.070 0.081  D 314973
   4972.50835 11.626 11.661 11.716 11.764 11.799    0.049 0.050 0.052 0.061 0.067  D 315412
   4975.49687 11.685 11.685 11.748 11.799 11.814    0.055 0.057 0.065 0.077 0.089  D 315893
   4984.49871 11.986 11.952 11.931 11.904 11.908    0.061 0.059 0.066 0.079 0.092  D 316222
   4987.48848 29.999 29.999 29.999 29.999 29.999    0.087 0.093 0.108 0.130 0.157  D 316738
   4994.47908 11.962 11.960 11.916 11.875 11.862    0.057 0.057 0.057 0.064 0.071  D 317640
   5049.93527 11.809 11.837 11.875 11.903 11.943    0.057 0.053 0.051 0.056 0.064  D 323333
   5069.91279 12.116 12.016 11.986 11.967 11.982    0.082 0.057 0.055 0.058 0.062  D 324835
   5082.90586 12.088 12.114 12.129 12.117 12.096    0.052 0.050 0.045 0.050 0.056  B 325997
   5086.87177 11.944 11.912 11.894 11.878 11.871    0.050 0.047 0.042 0.046 0.051  A 326589
   5098.88785 12.248 12.212 12.179 12.133 12.142    0.048 0.044 0.041 0.046 0.053  A 328055
   5105.87605 11.520 11.511 11.554 11.582 11.614    0.065 0.065 0.065 0.069 0.077  D 328693
   5118.81723 12.119 12.136 12.194 12.223 12.258    0.081 0.068 0.063 0.062 0.066  D 330346
   5123.83111 12.032 12.054 12.072 12.060 12.071    0.049 0.047 0.047 0.051 0.055  B 330804
   5128.84484 11.788 11.843 11.841 11.812 11.798    0.055 0.053 0.051 0.054 0.057  D 331391
   5131.82450 11.830 11.858 11.863 11.879 11.947    0.056 0.048 0.043 0.046 0.050  B 331799
   5136.84775 11.505 11.478 11.515 11.528 11.560    0.054 0.057 0.059 0.067 0.077  D 332140
   5154.83688 12.223 12.232 12.243 12.251 12.302    0.048 0.047 0.044 0.047 0.050  B 333419
   5158.74645 12.400 12.480 12.479 12.401 12.427    0.085 0.060 0.058 0.062 0.067  D 333842
   5162.78817 11.888 11.871 11.860 11.871 11.879    0.047 0.046 0.045 0.048 0.052  B 334245
   5165.75062 11.920 11.923 11.906 11.904 11.864    0.048 0.045 0.042 0.048 0.055  A 334609
   5168.73891 12.017 11.981 11.976 11.925 11.885    0.052 0.049 0.048 0.055 0.062  D 334955
